,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
306,1.1,0.6,SR,2.6,.415,0.6,1.5,.441,3.0,6.7,.436,3.6,8.3,.914,2.4,2.7,35,35,6-6,Marion,"Marion, IN",34.0,15,0.3,2.3,Scott Wood,F,12.6,,0.5," 12.6 Pts, 2.9 Reb, 1.1 Ast",north-carolina-state,1.0,2.9,per_game,169
307,0.8,0.4,FR,2.1,.632,4.9,7.8,.519,0.4,0.8,.622,5.3,8.5,.542,1.1,2.1,35,14,6-8,Brewster Academy (NH),"Durham, NC",27.0,24,2.1,2.2,T.J. Warren,F,12.1,2012,1.2," 12.1 Pts, 4.2 Reb, 0.8 Ast",north-carolina-state,1.0,4.2,per_game,233
308,7.2,0.6,JR,3.7,.465,3.6,7.8,.263,0.6,2.3,.419,4.2,10.1,.771,3.3,4.2,33,32,6-5,Centennial/Hargrave Military Academy,"Roswell, GA",34.2,2,0.7,2.0,Lorenzo Brown,G,12.4,2009,2.0," 12.4 Pts, 4.3 Reb, 7.2 Ast",north-carolina-state,3.5,4.3,per_game,186
309,1.3,0.1,FR,1.7,.468,2.3,4.9,.385,0.9,2.2,.442,3.1,7.1,.512,1.2,2.3,35,23,6-4,Upper Room Christian Academy,"Raleigh, NC",25.6,44,0.7,1.8,Rodney Purvis,G,8.3,2012,0.6," 8.3 Pts, 2.4 Reb, 1.3 Ast",north-carolina-state,1.5,2.4,per_game,205
310,1.4,0.1,FR,1.0,.420,0.6,1.5,.292,0.2,0.7,.378,0.8,2.2,.859,1.6,1.9,34,2,5-11,Oak Hill Academy (VA),"Statesville, NC",12.4,12,0.1,1.0,Tyler Lewis,G,3.5,2012,0.2," 3.5 Pts, 1.1 Reb, 1.4 Ast",north-carolina-state,0.6,1.1,per_game,170
311,1.9,0.3,SR,3.8,.420,2.7,6.4,.365,1.7,4.6,.397,4.4,11.0,.585,1.9,3.2,37,33,6-6,Massanutten Military Academy,"Conover, NC",31.3,1,1.2,1.9,Adrian Powell,F,12.3,,1.8," 12.3 Pts, 4.9 Reb, 1.9 Ast",north-carolina-at,2.1,4.9,per_game,188
312,1.6,0.1,SR,2.4,.467,1.4,2.9,.289,1.5,5.1,.354,2.8,8.0,.796,2.1,2.6,37,28,6-4,Florida State College,"Fort Myers, FL",27.1,5,0.9,2.5,Jean Louisme,G,9.3,,1.1," 9.3 Pts, 3.3 Reb, 1.6 Ast",north-carolina-at,1.9,3.3,per_game,180
313,0.3,0.4,FR,2.8,.555,3.3,6.0,.000,0.0,0.1,.550,3.3,6.0,.636,1.6,2.5,35,30,6-7,Montrose Christian HS,"Silver Spring, MD",22.5,34,1.7,2.2,Bruce Beckford,F,8.2,,0.5," 8.2 Pts, 4.5 Reb, 0.3 Ast",north-carolina-at,1.4,4.5,per_game,215
314,2.1,2.9,SR,5.8,.500,1.7,3.4,.269,0.8,2.9,.392,2.5,6.3,.444,0.5,1.2,37,36,6-8,West Windsor South,"Princeton Junction, NJ",31.1,31,1.1,2.9,Austin Witter,F,6.2,,0.9," 6.2 Pts, 7.0 Reb, 2.1 Ast",north-carolina-at,2.0,7.0,per_game,195
315,1.8,0.0,JR,1.3,.400,0.9,2.2,.365,0.8,2.1,.383,1.6,4.3,.800,2.3,2.9,36,6,6-0,Calvin Coolidge,"Washington, DC",23.2,3,0.3,3.0,Jeremy Underwood,G,6.4,,0.9," 6.4 Pts, 1.6 Reb, 1.8 Ast",north-carolina-at,2.6,1.6,per_game,185
316,0.3,0.3,SR,2.1,.508,1.7,3.3,,0.0,0.0,.508,1.7,3.3,.471,0.9,1.9,36,7,6-7,Garner,"Raleigh, NC",15.1,4,1.4,2.5,DaMetrius Upchurch,F,4.3,,0.3," 4.3 Pts, 3.5 Reb, 0.3 Ast",north-carolina-at,1.1,3.5,per_game,210
317,0.0,0.0,JR,0.1,.286,0.2,0.6,.000,0.0,0.3,.182,0.2,0.9,,0.0,0.0,12,0,6-6,Chapel Hill,"Carrboro, NC",1.4,30,0.2,0.1,James Manor,F,0.3,,0.1," 0.3 Pts, 0.3 Reb, 0.0 Ast",north-carolina,0.0,0.3,per_game,220
318,0.0,0.0,JR,0.2,.500,0.1,0.2,,0.0,0.0,.500,0.1,0.2,,0.0,0.0,12,0,6-4,Chapel Hill,"Chapel Hill, NC",1.4,34,0.2,0.0,Denzel Robinson,F,0.2,,0.0," 0.2 Pts, 0.3 Reb, 0.0 Ast",north-carolina,0.1,0.3,per_game,220
319,0.1,0.0,SR,0.0,.200,0.1,0.4,.000,0.0,0.2,.125,0.1,0.6,,0.0,0.0,13,1,6-4,Hickory Ridge,"Charlotte, NC",1.5,22,0.2,0.2,Frank Tanner,F,0.2,,0.0," 0.2 Pts, 0.2 Reb, 0.1 Ast",north-carolina,0.2,0.2,per_game,210
320,0.0,0.4,JR,0.4,.533,0.3,0.7,.000,0.0,0.0,.500,0.3,0.7,.250,0.0,0.2,23,1,7-1,Australia Institute of Sport,,5.4,14,0.3,1.0,Jordan Vandenberg,C,0.7,,0.2," 0.7 Pts, 0.7 Reb, 0.0 Ast",north-carolina-state,0.3,0.7,per_game,264
321,0.0,0.0,SO,1.3,.750,1.0,1.3,.429,1.0,2.3,.545,2.0,3.7,,0.0,0.0,3,0,6-8,Canarias Basketball Academy,,9.0,13,0.7,1.0,Thomas de Thaey,F,5.0,,0.3," 5.0 Pts, 2.0 Reb, 0.0 Ast",north-carolina-state,0.0,2.0,per_game,244
322,0.2,0.0,SR,0.2,.000,0.0,0.2,.222,0.2,0.7,.182,0.2,0.8,,0.0,0.0,13,0,6-1,Greensboro Day,"Greensboro, NC",1.4,20,0.1,0.2,Jay Lewis,G,0.5,,0.0," 0.5 Pts, 0.2 Reb, 0.2 Ast",north-carolina-state,0.2,0.2,per_game,198
323,0.0,0.0,SO,0.4,1.000,0.1,0.1,.167,0.1,0.9,.286,0.3,1.0,,0.0,0.0,7,0,6-6,Broughton,"Raleigh, NC",1.4,30,0.0,0.1,Staats Battle,G,0.7,,0.0," 0.7 Pts, 0.4 Reb, 0.0 Ast",north-carolina-state,0.0,0.4,per_game,203
324,0.0,0.3,SO,0.3,.250,0.1,0.3,,0.0,0.0,.250,0.1,0.3,.750,0.3,0.3,12,0,6-8,Independence,"Charlotte, NC",1.1,34,0.3,0.3,Jevoni Robinson,F,0.4,,0.0," 0.4 Pts, 0.6 Reb, 0.0 Ast",north-carolina-state,0.2,0.6,per_game,216
325,0.0,0.0,FR,0.0,.000,0.0,0.1,1.000,0.1,0.1,.500,0.1,0.2,,0.0,0.0,12,0,6-5,The Miller School,"Morehead City, NC",1.2,10,0.0,0.1,Chase Cannon,G,0.3,,0.0," 0.3 Pts, 0.0 Reb, 0.0 Ast",north-carolina-state,0.1,0.0,per_game,200
326,0.3,0.1,SR,0.9,.394,0.4,1.0,.263,0.2,0.6,.346,0.5,1.6,.565,0.4,0.7,33,7,6-3,St. Mary Ryken,"Lusby, MD",10.4,21,0.5,0.9,R.J. Buck,G,1.6,,0.4," 1.6 Pts, 1.3 Reb, 0.3 Ast",north-carolina-at,0.5,1.3,per_game,192
327,0.2,0.0,SR,0.8,.238,0.2,1.0,.167,0.0,0.3,.222,0.3,1.2,.632,0.5,0.9,22,0,6-5,Bishop McNamara,"Bowie, MD",8.4,0,0.3,1.6,Lawrence Smith,F,1.1,,0.2," 1.1 Pts, 1.1 Reb, 0.2 Ast",north-carolina-at,0.4,1.1,per_game,200
328,0.3,0.0,FR,0.3,.538,0.6,1.1,.214,0.3,1.2,.370,0.8,2.3,,0.0,0.0,12,0,6-0,Sun Valley,"Monroe, NC",6.3,10,0.3,0.4,Shaun Stewart,G,1.9,,0.2," 1.9 Pts, 0.6 Reb, 0.3 Ast",north-carolina-at,0.7,0.6,per_game,170
329,0.2,0.0,FR,0.2,.250,0.2,0.6,.231,0.2,1.0,.238,0.4,1.6,.600,0.2,0.4,13,1,6-2,Brookhaven,"Columbus, OH",3.7,2,0.0,0.4,Khalid King,G,1.2,,0.2," 1.2 Pts, 0.2 Reb, 0.2 Ast",north-carolina-at,0.2,0.2,per_game,170
330,0.2,0.1,SR,0.5,.500,0.3,0.5,,0.0,0.0,.500,0.3,0.5,.500,0.3,0.5,12,0,6-6,College De La Retraite,,3.5,15,0.5,0.3,Dominique Behonh-Tolly,F,0.8,,0.1," 0.8 Pts, 1.0 Reb, 0.2 Ast",north-carolina-at,0.3,1.0,per_game,210
331,0.2,0.3,SO,0.3,.429,0.2,0.4,,0.0,0.0,.429,0.2,0.4,.400,0.1,0.3,18,0,6-7,Kimball Union,"Houston, TX",4.2,33,0.3,0.6,Waylan Siverand,F,0.4,,0.1," 0.4 Pts, 0.7 Reb, 0.2 Ast",north-carolina-at,0.2,0.7,per_game,190
332,0.0,0.0,FR,0.5,.333,0.4,1.1,.000,0.0,0.1,.300,0.4,1.3,,0.0,0.0,8,0,6-6,Champaign Central,"Indianapolis, IN",3.5,42,0.5,0.4,Corvon Butler,F,0.8,,0.3," 0.8 Pts, 1.0 Reb, 0.0 Ast",north-carolina-at,0.1,1.0,per_game,225
333,0.3,0.0,FR,0.3,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,3,0,6-0,Knightdale HS,"Raleigh, NC",1.7,12,0.0,0.0,Ahmad Abdullah,G,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.3 Ast",north-carolina-at,0.0,0.3,per_game,175
334,2.6,0.5,SO,3.4,.488,4.2,8.6,.370,0.6,1.5,.470,4.8,10.1,.759,3.7,4.9,35,34,6-2,Laurier,,34.3,23,1.8,1.8,Daniel Mullings,G,13.8,,2.3," 13.8 Pts, 5.2 Reb, 2.6 Ast",new-mexico-state,3.0,5.2,per_game,170
335,1.0,1.2,FR,5.7,.587,4.7,8.1,.375,1.0,2.7,.533,5.8,10.8,.701,3.5,5.1,35,31,6-8,Findlay College Prep,,27.1,15,2.5,2.3,Anthony Bennett,F,16.1,2012,0.7," 16.1 Pts, 8.1 Reb, 1.0 Ast",nevada-las-vegas,1.9,8.1,per_game,240
336,4.9,0.1,JR,3.0,.453,2.3,5.1,.348,1.4,4.1,.406,3.7,9.1,.765,4.5,5.9,34,32,6-4,Los Osos,"Rancho Cucamonga, CA",34.4,10,0.5,1.4,Kendall Williams,G,13.3,,1.1," 13.3 Pts, 3.5 Reb, 4.9 Ast",new-mexico,2.1,3.5,per_game,180
337,1.4,0.6,SR,5.1,.460,3.5,7.6,.286,0.8,2.8,.413,4.3,10.4,.680,2.5,3.7,35,35,6-8,Stoneridge Prep,,35.3,10,2.2,1.6,Bandja Sy,F,11.9,,0.7," 11.9 Pts, 7.3 Reb, 1.4 Ast",new-mexico-state,2.3,7.3,per_game,214
338,0.7,2.4,FR,4.1,.621,4.0,6.4,,0.0,0.0,.621,4.0,6.4,.465,2.1,4.5,35,26,7-5,Huntington Prep,,24.4,2,2.5,2.1,Sim Bhullar,C,10.1,,0.1," 10.1 Pts, 6.7 Reb, 0.7 Ast",new-mexico-state,1.3,6.7,per_game,360
339,2.8,0.3,SR,3.4,.506,3.3,6.5,.316,0.3,0.8,.486,3.5,7.3,.661,3.0,4.5,24,23,6-5,Hamilton Cathedral,,32.5,45,1.6,1.7,Tyrone Watson,F,10.3,,0.9," 10.3 Pts, 5.0 Reb, 2.8 Ast",new-mexico-state,2.5,5.0,per_game,225
340,0.6,1.4,JR,2.8,.500,1.9,3.8,.500,0.1,0.2,.500,2.0,4.0,.714,1.5,2.1,34,13,6-10,Christian Faith Academy,,18.7,25,1.3,1.6,Renaldo Dixon,F,5.6,,0.2," 5.6 Pts, 4.0 Reb, 0.6 Ast",new-mexico-state,1.1,4.0,per_game,215
341,1.8,0.1,SO,1.9,.434,1.1,2.6,.357,0.8,2.2,.399,1.9,4.8,.635,1.0,1.6,32,9,6-2,Onate,"Las Cruces, NM",19.6,14,0.3,2.1,Terrel de Rouen,G,5.6,,0.4," 5.6 Pts, 2.1 Reb, 1.8 Ast",new-mexico-state,1.4,2.1,per_game,185
342,2.3,0.1,SO,1.6,.422,1.3,3.0,.200,0.3,1.5,.348,1.6,4.5,.797,1.8,2.3,30,26,6-0,New Orleans,"Grand Prairie, TX",23.1,12,0.3,2.3,K.C. Ross-Miller,G,5.3,,1.1," 5.3 Pts, 1.9 Reb, 2.3 Ast",new-mexico-state,2.0,1.9,per_game,178
343,0.3,0.0,SO,1.9,.508,1.1,2.3,.241,0.3,1.1,.422,1.4,3.3,.619,1.0,1.6,27,0,6-8,Del Oro,,12.9,3,0.7,1.3,Remi Barry,F,4.0,,0.1," 4.0 Pts, 2.6 Reb, 0.3 Ast",new-mexico-state,0.7,2.6,per_game,225
344,5.8,0.3,SR,3.3,.543,2.3,4.3,.369,1.1,2.9,.472,3.4,7.3,.674,2.5,3.7,35,34,6-3,Mojave,"Las Vegas, NV",33.9,3,0.8,2.3,Anthony Marshall,G,10.4,2009,1.3," 10.4 Pts, 4.1 Reb, 5.8 Ast",nevada-las-vegas,2.7,4.1,per_game,200
345,2.3,0.3,SO,3.4,.455,2.5,5.5,.347,1.2,3.5,.413,3.7,8.9,.728,1.7,2.3,35,28,6-6,Taft,"Brooklyn, NY",26.0,13,1.1,2.7,Bryce Dejean-Jones,G,10.3,2010,0.9," 10.3 Pts, 4.4 Reb, 2.3 Ast",nevada-las-vegas,2.3,4.4,per_game,210
346,2.5,0.2,FR,1.7,.367,1.5,4.0,.351,1.9,5.3,.358,3.3,9.3,.892,1.7,1.9,35,33,6-6,Mater Dei,"Dana Point, CA",29.2,5,0.3,1.2,Katin Reinhardt,G,10.1,2012,0.9," 10.1 Pts, 2.0 Reb, 2.5 Ast",nevada-las-vegas,1.9,2.0,per_game,205
347,1.4,0.7,JR,4.8,.413,2.0,4.9,.267,0.6,2.1,.369,2.6,7.1,.760,1.4,1.8,28,17,6-8,Grant,"Portland, OR",21.3,43,1.3,2.2,Mike Moser,F,7.1,2009,0.8," 7.1 Pts, 6.1 Reb, 1.4 Ast",nevada-las-vegas,1.7,6.1,per_game,211
348,0.6,2.6,SO,3.4,.563,2.6,4.6,,0.0,0.0,.563,2.6,4.6,.642,2.0,3.1,26,15,6-9,Notre Dame Academy (MA),,21.8,2,2.3,2.0,Khem Birch,F,7.2,2011,0.7," 7.2 Pts, 5.7 Reb, 0.6 Ast",nevada-las-vegas,1.2,5.7,per_game,220
349,1.7,0.4,SR,1.9,.413,0.9,2.1,.257,0.8,3.0,.322,1.7,5.1,.644,0.8,1.3,35,3,6-3,Taft,"Los Angeles, CA",22.4,31,0.7,1.5,Justin Hawkins,G,4.9,,1.4," 4.9 Pts, 2.5 Reb, 1.7 Ast",nevada-las-vegas,0.9,2.5,per_game,190
350,0.3,0.4,SR,2.1,.488,1.3,2.7,,0.0,0.0,.488,1.3,2.7,.773,1.1,1.4,32,9,6-8,St. Patrick,"Newark, NJ",12.4,1,1.4,1.9,Quintrell Thomas,F,3.7,2008,0.3," 3.7 Pts, 3.5 Reb, 0.3 Ast",nevada-las-vegas,0.7,3.5,per_game,245
351,2.9,0.5,JR,2.2,.452,2.3,5.1,.390,1.8,4.7,.422,4.1,9.7,.843,2.5,2.9,35,35,6-7,King,"Riverside, CA",31.2,21,0.4,1.3,Tony Snell,G,12.5,,0.8," 12.5 Pts, 2.6 Reb, 2.9 Ast",new-mexico,2.1,2.6,per_game,200
352,0.5,1.8,SO,5.7,.531,4.1,7.7,.277,0.4,1.3,.494,4.5,9.1,.715,2.8,3.9,35,33,7-0,Los Alamos,"Los Alamos, NM",29.1,53,2.4,2.2,Alex Kirk,C,12.1,2010,0.4," 12.1 Pts, 8.1 Reb, 0.5 Ast",new-mexico,1.5,8.1,per_game,245
353,0.9,0.6,JR,3.8,.456,3.1,6.8,,0.0,0.0,.456,3.1,6.8,.738,3.5,4.8,35,19,6-9,Australian Institute of Sport,,24.1,41,2.2,2.4,Cameron Bairstow,F,9.7,,0.7," 9.7 Pts, 5.9 Reb, 0.9 Ast",new-mexico,1.2,5.9,per_game,250
354,2.4,0.5,SO,4.0,.479,1.3,2.7,.357,1.1,3.2,.413,2.4,5.9,.607,1.0,1.6,35,35,6-3,Australian Institute of Sport,,28.5,3,1.0,2.3,Hugh Greenwood,G,7.0,,1.3," 7.0 Pts, 5.0 Reb, 2.4 Ast",new-mexico,1.3,5.0,per_game,205
355,0.7,0.1,SR,2.5,.456,1.1,2.3,.457,0.5,1.0,.456,1.5,3.4,.717,1.0,1.4,34,14,6-6,Highland,"Albuquerque, NM",19.7,4,0.7,2.1,Chad Adams,G,4.5,,0.6," 4.5 Pts, 3.2 Reb, 0.7 Ast",new-mexico,0.7,3.2,per_game,190
356,1.3,0.0,SR,1.0,.429,0.7,1.5,.271,0.6,2.2,.336,1.3,3.7,.524,0.7,1.3,32,1,5-9,Ceasr E. Chavez,"Houston, TX",14.5,13,0.2,1.1,Jamal Fenton,G,3.8,,0.9," 3.8 Pts, 1.2 Reb, 1.3 Ast",new-mexico,0.7,1.2,per_game,170
357,0.3,0.2,JR,0.6,.500,0.1,0.3,.344,0.9,2.6,.360,1.0,2.9,.375,0.1,0.2,35,0,6-3,Analy,"Sebastopol, CA",9.6,5,0.2,0.6,Kevin Aronis,G,3.0,,0.2," 3.0 Pts, 0.8 Reb, 0.3 Ast",new-mexico-state,0.3,0.8,per_game,185
358,0.1,0.6,JR,2.8,.511,2.6,5.0,,0.0,0.0,.511,2.6,5.0,.613,2.1,3.4,9,9,6-10,Stoneridge Prep,,20.8,15,2.4,3.1,Tshilidzi Nephawe,C,7.2,,0.1," 7.2 Pts, 5.2 Reb, 0.1 Ast",new-mexico-state,2.6,5.2,per_game,268
359,0.1,0.1,JR,1.2,.350,0.6,1.7,1.000,0.1,0.1,.381,0.7,1.8,.857,0.5,0.6,12,0,6-11,Rapides,"Cheneyville, LA",4.1,35,1.1,0.5,B.J. West,F,1.9,,0.0," 1.9 Pts, 2.3 Reb, 0.1 Ast",new-mexico-state,0.6,2.3,per_game,240
360,0.0,0.0,FR,0.3,1.000,0.3,0.3,.375,0.3,0.7,.545,0.5,0.9,,0.0,0.0,12,0,6-7,La Lumiere School,"Zagreb, Croatia",3.5,20,0.1,0.3,Matej Buovac,F,1.3,,0.0," 1.3 Pts, 0.4 Reb, 0.0 Ast",new-mexico-state,0.1,0.4,per_game,220
361,0.1,0.1,FR,0.5,.333,0.1,0.3,.188,0.3,1.6,.211,0.4,1.9,,0.0,0.0,10,0,6-5,Warren Easton,"New Orleans, LA",4.8,11,0.2,0.8,Eric Weary,G,1.1,,0.1," 1.1 Pts, 0.7 Reb, 0.1 Ast",new-mexico-state,0.5,0.7,per_game,210
362,0.0,0.0,FR,0.0,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,3,0,6-3,Tularosa,"Tularosa, NM",4.0,21,0.0,0.0,Emery Coleman,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",new-mexico-state,0.7,0.0,per_game,180
363,0.3,0.2,FR,1.4,.487,1.4,2.8,.000,0.0,0.1,.463,1.4,3.0,.615,0.9,1.4,27,0,6-6,Constitution,"Philadelphia, PA",9.0,0,1.0,1.0,Savon Goodman,F,3.6,2012,0.3," 3.6 Pts, 2.4 Reb, 0.3 Ast",nevada-las-vegas,0.8,2.4,per_game,215
364,0.6,0.4,JR,1.0,.514,0.7,1.3,.286,0.1,0.3,.477,0.8,1.6,.630,0.6,1.0,28,0,6-11,Findlay College Prep (NV),,8.7,11,0.3,1.2,Carlos Lopez-Sosa,F,2.2,,0.5," 2.2 Pts, 1.3 Reb, 0.6 Ast",nevada-las-vegas,0.6,1.3,per_game,225
365,0.4,0.0,FR,0.2,.333,0.2,0.5,.167,0.0,0.2,.278,0.2,0.7,.286,0.1,0.3,25,0,6-1,St. Frances Academy,"Baltimore, MD",4.3,10,0.0,0.4,Daquan Cook,G,0.5,,0.1," 0.5 Pts, 0.2 Reb, 0.4 Ast",nevada-las-vegas,0.3,0.2,per_game,170
366,0.1,0.0,SO,0.0,.333,0.2,0.5,.000,0.0,0.2,.250,0.2,0.6,.500,0.1,0.2,13,0,6-1,Los Osos,"Corona, CA",1.2,12,0.2,0.0,Barry Cheaney,G,0.4,,0.1," 0.4 Pts, 0.2 Reb, 0.1 Ast",nevada-las-vegas,0.0,0.2,per_game,165
367,0.7,0.2,JR,1.1,.308,0.7,2.3,.400,0.9,2.2,.353,1.6,4.4,.639,1.0,1.6,23,4,6-2,St. Mary's (AZ),"Fontana, CA",15.4,40,0.1,1.7,Demetrius Walker,G,5.0,,0.5," 5.0 Pts, 1.2 Reb, 0.7 Ast",new-mexico,1.3,1.2,per_game,190
368,0.5,0.0,FR,0.6,.429,0.4,0.8,.000,0.0,0.1,.387,0.4,0.9,.778,0.4,0.5,34,2,6-3,Scotlandville Magnet,"Baton Rouge, LA",6.4,1,0.2,0.7,Pancake Thomas,G,1.1,,0.1," 1.1 Pts, 0.8 Reb, 0.5 Ast",new-mexico,0.3,0.8,per_game,195
369,0.2,0.1,FR,0.9,.269,0.2,0.9,.143,0.0,0.2,.242,0.3,1.1,.450,0.3,0.7,30,0,6-8,Marcus,"Flower Mound, TX",6.4,23,0.5,1.1,Nick Banyard,F,0.9,,0.1," 0.9 Pts, 1.4 Reb, 0.2 Ast",new-mexico,0.6,1.4,per_game,220
370,0.1,0.3,FR,0.0,.000,0.0,0.1,.000,0.0,0.3,.000,0.0,0.4,.500,0.1,0.2,10,0,6-4,La Cueva,"Albuquerque, NM",3.1,24,0.1,0.1,Kory Alford,G,0.1,,0.0," 0.1 Pts, 0.1 Reb, 0.1 Ast",new-mexico,0.1,0.1,per_game,185
371,0.0,0.0,JR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,.500,1.0,2.0,1,0,6-0,Centennial,"Corona, CA",1.0,2,0.0,0.0,Chris Perez,G,1.0,,0.0," 1.0 Pts, 0.0 Reb, 0.0 Ast",new-mexico,1.0,0.0,per_game,190
372,1.1,1.2,SR,4.0,.578,5.2,9.1,.389,0.7,1.9,.546,6.0,10.9,.683,1.5,2.2,29,29,6-8,St. George's,"Memphis, TN",27.1,21,2.2,2.6,Laurence Bowers,F,14.1,,0.6," 14.1 Pts, 6.1 Reb, 1.1 Ast",missouri,1.3,6.1,per_game,227
373,7.1,0.1,JR,2.5,.408,2.8,6.9,.324,1.4,4.2,.376,4.1,11.0,.735,2.2,3.0,34,34,5-11,Dallas Episcopal,"Dallas, TX",33.9,1,0.8,1.9,Phil Pressey,G,11.9,2010,1.8," 11.9 Pts, 3.3 Reb, 7.1 Ast",missouri,3.5,3.3,per_game,175
374,0.4,1.6,SR,5.3,.639,4.1,6.4,,0.0,0.0,.639,4.1,6.4,.746,3.1,4.2,34,34,6-9,Tilton School,"Lowell, MA",25.8,42,3.1,2.3,Alex Oriakhi,F,11.2,2009,0.6," 11.2 Pts, 8.4 Reb, 0.4 Ast",missouri,1.4,8.4,per_game,225
375,1.1,0.2,JR,3.4,.443,2.1,4.6,.377,1.4,3.8,.413,3.5,8.5,.708,1.9,2.6,34,10,6-5,Panther Creek,"Cary, NC",25.3,33,1.6,1.9,Earnest Ross,G,10.3,,1.2," 10.3 Pts, 5.0 Reb, 1.1 Ast",missouri,1.9,5.0,per_game,228
376,1.6,0.1,SR,3.2,.574,3.5,6.2,.275,0.3,1.3,.523,3.9,7.4,.866,2.6,3.0,32,27,6-4,Pasadena,"Los Angeles, CA",25.3,5,1.1,1.8,Keion Bell,G,10.7,,1.2," 10.7 Pts, 4.2 Reb, 1.6 Ast",missouri,1.8,4.2,per_game,200
377,1.4,0.0,SO,2.9,.464,1.8,3.9,.366,2.2,6.1,.404,4.0,10.0,.785,3.4,4.3,25,24,6-5,Oakland,"Oakland, CA",32.7,32,0.5,2.0,Jabari Brown,G,13.7,2011,0.7," 13.7 Pts, 3.4 Reb, 1.4 Ast",missouri,1.7,3.4,per_game,214
378,0.7,0.1,JR,3.0,.458,1.9,4.2,.273,0.1,0.4,.444,2.0,4.6,.608,1.0,1.6,31,4,6-9,Douglass,"Oklahoma City, OK",18.8,3,1.8,2.3,Anthony Criswell,F,5.2,,0.4," 5.2 Pts, 4.8 Reb, 0.7 Ast",missouri,0.8,4.8,per_game,240
379,0.8,0.0,FR,1.5,.379,0.3,0.9,.271,0.5,1.8,.307,0.8,2.8,.667,0.3,0.5,32,6,6-7,Huntington Prep,,15.5,14,0.5,0.9,Negus Webster-Chan,G,2.5,,0.4," 2.5 Pts, 2.0 Reb, 0.8 Ast",missouri,0.7,2.0,per_game,205
380,1.8,0.1,JR,2.6,.458,2.0,4.3,.350,3.8,10.9,.381,5.8,15.3,.883,4.6,5.2,36,32,6-2,LD Bell,"Hurst, TX",31.5,22,0.5,1.6,Marshall Henderson,G,20.1,,1.3," 20.1 Pts, 3.1 Reb, 1.8 Ast",mississippi,2.1,3.1,per_game,177
381,4.0,0.7,JR,4.8,.564,3.7,6.6,.355,1.2,3.3,.494,4.9,9.9,.710,3.2,4.5,32,32,6-5,Westchester,"Venice, CA",35.0,32,1.1,2.5,Kareem Jamar,G,14.2,,0.9," 14.2 Pts, 5.9 Reb, 4.0 Ast",montana,2.9,5.9,per_game,210
382,0.4,0.3,FR,0.9,.440,0.4,1.0,.316,0.5,1.5,.365,0.9,2.5,.900,0.7,0.8,25,2,6-11,Huntington Prep (WV),"Mississauga, Canada",7.9,33,0.5,1.8,Stefan Jankovic,F,3.0,,0.2," 3.0 Pts, 1.4 Reb, 0.4 Ast",missouri,0.3,1.4,per_game,235
383,0.2,0.2,FR,0.6,.407,0.4,0.9,,0.0,0.0,.407,0.4,0.9,.571,0.3,0.5,31,0,6-10,Marquette HS,"Chesterfield, MO",6.9,44,0.7,0.9,Ryan Rosburg,F,1.0,,0.0," 1.0 Pts, 1.3 Reb, 0.2 Ast",missouri,0.2,1.3,per_game,264
384,0.0,0.0,SO,0.3,1.000,0.3,0.3,.000,0.0,0.1,.750,0.3,0.3,,0.0,0.0,12,0,6-9,Helias,"Jefferson City, MO",2.2,31,0.1,0.2,Danny Feldmann,F,0.5,,0.0," 0.5 Pts, 0.4 Reb, 0.0 Ast",missouri,0.3,0.4,per_game,225
385,0.2,0.0,FR,0.2,,0.0,0.0,.143,0.1,0.7,.143,0.1,0.7,.500,0.2,0.4,10,0,5-11,Rock Bridge,"Miami, FL",1.8,4,0.0,0.3,Corey Haith,G,0.5,,0.2," 0.5 Pts, 0.2 Reb, 0.2 Ast",missouri,0.0,0.2,per_game,175
386,0.1,0.0,FR,0.2,.000,0.0,0.1,,0.0,0.0,.000,0.0,0.1,.500,0.1,0.2,9,0,6-4,Tilton School,"Worcester, MA",1.6,10,0.1,0.0,Dominique Bull,G,0.1,,0.0," 0.1 Pts, 0.3 Reb, 0.1 Ast",missouri,0.1,0.3,per_game,200
387,1.3,0.7,SR,6.2,.565,5.9,10.5,.125,0.0,0.2,.556,5.9,10.7,.544,2.6,4.8,36,34,6-7,Dutch Fork,"Irmo, SC",31.4,31,3.5,2.4,Murphy Holloway,F,14.5,,1.6," 14.5 Pts, 9.7 Reb, 1.3 Ast",mississippi,2.1,9.7,per_game,240
